train_loss,val_loss,val_accuracy,val_f1
0.908403891324997,0.9845724684350631,0.5535055350553506,0.44080359553595533
0.9201992809772491,0.951345310491674,0.5479704797047971,0.47266427940754413
0.9484758377075195,1.002887380473754,0.48154981549815495,0.4458698496105745
0.8431716799736023,0.9725451644729165,0.5461254612546126,0.4603159874758864
0.8278618931770325,0.9918243797386394,0.533210332103321,0.5283118945187475
0.9061427175998688,0.9561396083411049,0.5627306273062731,0.44859370594832293
0.8825251936912537,0.9318947827114779,0.5701107011070111,0.5443041496516313
0.9035076260566711,0.9877774592708138,0.5535055350553506,0.4642355315085279
0.8600108623504639,0.9504543262369493,0.5756457564575646,0.5331636082071177
0.8870302200317383,0.93567955493927,0.5553505535055351,0.5005947974499305
0.8370505094528198,0.987399779698428,0.525830258302583,0.5216214179888203
0.8873659670352936,0.9203047314110924,0.5738007380073801,0.48066428525866683
0.7899497270584106,1.0175785702817581,0.5627306273062731,0.46457513803181855
0.8727363526821137,1.0742693788865034,0.43726937269372695,0.4162280692729979
0.9661865055561065,0.9418859814896303,0.5461254612546126,0.44022502345084236
0.9139133512973785,0.9272852452362285,0.566420664206642,0.5076936393661363
0.8630590736865997,0.9580058998921338,0.540590405904059,0.5463060924315537
0.8284975230693817,0.9665140965405632,0.5535055350553506,0.48035619627336235
0.8588933289051056,0.941066315945457,0.5627306273062731,0.5237849226747199
0.7971057772636414,0.9344771872548496,0.5571955719557196,0.5115652321306297
0.8060464918613434,1.043890984619365,0.5239852398523985,0.46705741960707814
0.978133600950241,1.04930318979656,0.511070110701107,0.3669709252478844
0.9203225910663605,0.9767668527715346,0.5055350553505535,0.3415139203202736
1.0009127259254456,0.9656254281015957,0.522140221402214,0.4170770943246622
0.8820198059082032,1.0617122422246372,0.5387453874538746,0.43228790185356086
0.9738403618335724,0.9688375627293306,0.5682656826568265,0.4640139378811366
0.9794658482074737,0.9384115075363832,0.5701107011070111,0.5448190110247558
0.9361437380313873,0.9274530130274156,0.5627306273062731,0.5017085695922295
0.8761988282203674,0.9300578166456783,0.5701107011070111,0.5307778441551024
0.8342976450920105,0.9706432381097008,0.4981549815498155,0.5036150060174769
